Month,In_Out,Australian_City,International_City,Airline,Route,Port_Country,Port_Region,Service_Country,Service_Region,Stops,All_Flights,Max_Seats,Year,Month_num
Sep-09,I,Melbourne,Christchurch,Air New Zealand,RAR-CHC-MEL,New Zealand,New Zealand,Cook Islands,Islands,0,4,608,2009,9
Sep-09,I,Melbourne,Christchurch,Jetstar,CHC-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,38,6714,2009,9
Sep-09,I,Melbourne,Christchurch,Qantas Airways,LAX-CHC-AKL-MEL,New Zealand,New Zealand,USA,N America,1,1,120,2009,9
Sep-09,I,Melbourne,Christchurch,Virgin Australia,CHC-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,22,3960,2009,9
Sep-09,I,Melbourne,Denpasar,Garuda Indonesia,DPS-MEL,Indonesia,SE Asia,Indonesia,SE Asia,0,18,5274,2009,9
Sep-09,I,Melbourne,Denpasar,Jetstar,DPS-MEL,Indonesia,SE Asia,Indonesia,SE Asia,0,4,1188,2009,9
Sep-09,I,Melbourne,Denpasar,Jetstar,DPS-MEL-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,5,1485,2009,9
Sep-09,I,Melbourne,Denpasar,Virgin Australia,DPS-MEL,Indonesia,SE Asia,Indonesia,SE Asia,0,13,2340,2009,9
Sep-09,I,Melbourne,Dubai,Emirates,DXB-MEL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,30,7740,2009,9
Sep-09,I,Melbourne,Dubai,Emirates,DXB-MEL-AKL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,30,7740,2009,9
Sep-09,I,Melbourne,Dubai,Emirates,DXB-SIN-MEL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,30,10908,2009,9
Sep-09,I,Melbourne,Frankfurt,Qantas Airways,FRA-SIN-MEL-SYD,Germany,Europe,Germany,Europe,1,1,412,2009,9
Sep-09,I,Melbourne,Guangzhou,China Southern Airlines,CAN-MEL-SYD,China,NE Asia,China,NE Asia,0,12,3048,2009,9
Sep-09,I,Melbourne,Hanoi,Vietnam Airlines,HAN-SGN-MEL,Vietnam,SE Asia,Vietnam,SE Asia,1,17,5746,2009,9
Sep-09,I,Melbourne,Ho Chi Minh City,Jetstar,SGN-DRW-MEL,Vietnam,SE Asia,Vietnam,SE Asia,1,1,166,2009,9
Sep-09,I,Melbourne,Ho Chi Minh City,Vietnam Airlines,HAN-SGN-MEL,Vietnam,SE Asia,Vietnam,SE Asia,0,17,5746,2009,9
Sep-09,I,Melbourne,Hong Kong,Cathay Pacific Airways,HKG-ADL-MEL,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,1,30,7920,2009,9
Sep-09,I,Melbourne,Hong Kong,Cathay Pacific Airways,HKG-MEL,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,59,15576,2009,9
Sep-09,I,Melbourne,Hong Kong,Qantas Airways,HKG-MEL,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,7,1771,2009,9
Sep-09,I,Melbourne,Hong Kong,Qantas Airways,LON-HKG-MEL,Hong Kong (SAR),NE Asia,UK,Europe,0,22,7756,2009,9
Sep-09,I,Melbourne,Hong Kong,Qantas Airways,LON-MNL-HKG-MEL,Hong Kong (SAR),NE Asia,UK,Europe,0,1,353,2009,9
Sep-09,I,Melbourne,Jakarta,Garuda Indonesia,JKT-MEL,Indonesia,SE Asia,Indonesia,SE Asia,0,12,2664,2009,9
Sep-09,I,Melbourne,Jakarta,Malaysia Airlines,KUL-JKT-MEL,Indonesia,SE Asia,Malaysia,SE Asia,0,7,1960,2009,9
Sep-09,I,Melbourne,Jakarta,Qantas Airways,JKT-MEL-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,1,297,2009,9
Sep-09,I,Melbourne,Kuala Lumpur,AirAsia X,KUL-MEL,Malaysia,SE Asia,Malaysia,SE Asia,0,30,11490,2009,9
Sep-09,I,Melbourne,Kuala Lumpur,Malaysia Airlines,KUL-JKT-MEL,Malaysia,SE Asia,Malaysia,SE Asia,1,7,1960,2009,9
Sep-09,I,Melbourne,Kuala Lumpur,Malaysia Airlines,KUL-MEL,Malaysia,SE Asia,Malaysia,SE Asia,0,53,14840,2009,9
Sep-09,I,Melbourne,London,Qantas Airways,LON-HKG-MEL,UK,Europe,UK,Europe,1,22,7754,2009,9
Sep-09,I,Melbourne,London,Qantas Airways,LON-MNL-HKG-MEL,UK,Europe,UK,Europe,2,1,353,2009,9
Sep-09,I,Melbourne,London,Qantas Airways,LON-SIN-MEL,UK,Europe,UK,Europe,1,30,10574,2009,9
Sep-09,I,Melbourne,London,Qantas Airways,LON-SIN-MEL-SYD,UK,Europe,UK,Europe,1,1,450,2009,9
Sep-09,I,Melbourne,Los Angeles,Qantas Airways,LAX-AKL-MEL,USA,N America,USA,N America,1,20,2793,2009,9
Sep-09,I,Melbourne,Los Angeles,Qantas Airways,LAX-CHC-AKL-MEL,USA,N America,USA,N America,2,1,120,2009,9
Sep-09,I,Melbourne,Los Angeles,Qantas Airways,LAX-MEL,USA,N America,USA,N America,0,29,10172,2009,9
Sep-09,I,Melbourne,Los Angeles,Qantas Airways,LAX-SYD-MEL,USA,N America,USA,N America,1,1,307,2009,9
Sep-09,I,Melbourne,Los Angeles,United Airlines,CHI-LAX-BNE-SYD-MEL,USA,N America,USA,N America,2,2,748,2009,9
Sep-09,I,Melbourne,Los Angeles,United Airlines,CHI-LAX-SYD-MEL,USA,N America,USA,N America,1,26,9724,2009,9
Sep-09,I,Melbourne,Los Angeles,United Airlines,LAX-SYD-MEL,USA,N America,USA,N America,1,2,748,2009,9
Sep-09,I,Melbourne,Manila,Philippine Airlines,MNL-MEL-SYD,Philippines,SE Asia,Philippines,SE Asia,0,17,5134,2009,9
Sep-09,I,Melbourne,Manila,Philippine Airlines,MNL-SYD-MEL,Philippines,SE Asia,Philippines,SE Asia,1,4,1208,2009,9
Sep-09,I,Melbourne,Manila,Qantas Airways,LON-MNL-HKG-MEL,Philippines,SE Asia,UK,Europe,1,1,353,2009,9
Sep-09,I,Melbourne,Manila,Qantas Airways,MNL-MEL-SYD,Philippines,SE Asia,Philippines,SE Asia,0,1,229,2009,9
Sep-09,I,Melbourne,Mauritius,Air Mauritius,MRU-PER-MEL,Mauritius,Africa,Mauritius,Africa,1,4,1192,2009,9
Sep-09,I,Melbourne,Nadi,Fiji Airways,NAN-MEL,Fiji,Islands,Fiji,Islands,0,16,4776,2009,9
Sep-09,I,Melbourne,Nadi,Virgin Australia,NAN-MEL,Fiji,Islands,Fiji,Islands,0,8,1440,2009,9
Sep-09,I,Melbourne,Port Vila,Air Vanuatu,VLI-MEL,Vanuatu,Islands,Vanuatu,Islands,0,4,680,2009,9
Sep-09,I,Melbourne,Queenstown,Air New Zealand,ZQN-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,8,1216,2009,9
Sep-09,I,Melbourne,Queenstown,Qantas Airways,ZQN-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,3,449,2009,9
Sep-09,I,Melbourne,Rarotonga,Air New Zealand,RAR-CHC-MEL,Cook Islands,Islands,Cook Islands,Islands,1,4,608,2009,9
Sep-09,I,Melbourne,Seoul,Korean Air,SEL-MEL,Korea,NE Asia,Korea,NE Asia,0,13,3315,2009,9
Sep-09,I,Melbourne,Shanghai,Air China,BJS-SHA-MEL,China,NE Asia,China,NE Asia,0,15,3600,2009,9
Sep-09,I,Melbourne,Shanghai,China Eastern Airlines,SHA-MEL,China,NE Asia,China,NE Asia,0,10,2620,2009,9
Sep-09,I,Melbourne,Singapore,Emirates,DXB-SIN-MEL,Singapore,SE Asia,United Arab Emirates,Middle East,0,30,10908,2009,9
Sep-09,I,Melbourne,Singapore,Jetstar,SIN-DRW-MEL,Singapore,SE Asia,Singapore,SE Asia,1,30,5254,2009,9
Sep-09,I,Melbourne,Singapore,Qantas Airways,FRA-SIN-MEL-SYD,Singapore,SE Asia,Germany,Europe,0,1,412,2009,9
Sep-09,I,Melbourne,Singapore,Qantas Airways,LON-SIN-MEL,Singapore,SE Asia,UK,Europe,0,30,10577,2009,9
Sep-09,I,Melbourne,Singapore,Qantas Airways,LON-SIN-MEL-SYD,Singapore,SE Asia,UK,Europe,0,1,450,2009,9
Sep-09,I,Melbourne,Singapore,Singapore Airlines,SIN-MEL,Singapore,SE Asia,Singapore,SE Asia,0,90,29742,2009,9
Sep-09,I,Melbourne,Tokyo,Qantas Airways,TYO-MEL-SYD,Japan,NE Asia,Japan,NE Asia,0,1,297,2009,9
Sep-09,I,Melbourne,Wellington,Air New Zealand,WLG-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,21,3192,2009,9
Sep-09,I,Melbourne,Wellington,Qantas Airways,WLG-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,29,3345,2009,9
Sep-09,I,Norfolk Island,Auckland,Air New Zealand,AKL-NLK,New Zealand,New Zealand,New Zealand,New Zealand,0,4,600,2009,9
Sep-09,I,Perth,Auckland,Air New Zealand,AKL-PER,New Zealand,New Zealand,New Zealand,New Zealand,0,23,5129,2009,9
Sep-09,I,Perth,Bandar Seri Begawan,Royal Brunei Airlines,BWN-PER,Brunei,SE Asia,Brunei,SE Asia,0,21,3153,2009,9
Sep-09,I,Perth,Bangkok,Thai Airways International,BKK-PER,Thailand,SE Asia,Thailand,SE Asia,0,22,6578,2009,9
Sep-09,I,Perth,Denpasar,Garuda Indonesia,DPS-PER,Indonesia,SE Asia,Indonesia,SE Asia,0,90,14336,2009,9
Sep-09,I,Perth,Denpasar,Indonesia AirAsia,DPS-PER,Indonesia,SE Asia,Indonesia,SE Asia,0,60,10800,2009,9
Sep-09,I,Perth,Denpasar,Jetstar,DPS-PER,Indonesia,SE Asia,Indonesia,SE Asia,0,13,2301,2009,9
Sep-09,I,Perth,Denpasar,Jetstar,SIN-DPS-PER,Indonesia,SE Asia,Singapore,SE Asia,0,17,3009,2009,9
Sep-09,I,Perth,Denpasar,Virgin Australia,DPS-PER,Indonesia,SE Asia,Indonesia,SE Asia,0,29,5220,2009,9
Sep-09,I,Perth,Dubai,Emirates,DXB-PER,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,57,16050,2009,9
Sep-09,I,Perth,Hong Kong,Cathay Pacific Airways,HKG-PER,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,30,8280,2009,9
Sep-09,I,Perth,Hong Kong,Qantas Airways,HKG-PER,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,11,3263,2009,9
Sep-09,I,Perth,Jakarta,Jetstar,SIN-JKT-PER,Indonesia,SE Asia,Singapore,SE Asia,0,8,1416,2009,9
Sep-09,I,Perth,Johannesburg,South African Airways,JNB-PER,South Africa,Africa,South Africa,Africa,0,30,8645,2009,9
Sep-09,I,Perth,Kuala Lumpur,AirAsia X,KUL-PER,Malaysia,SE Asia,Malaysia,SE Asia,0,30,11490,2009,9
Sep-09,I,Perth,Kuala Lumpur,Malaysia Airlines,KUL-PER,Malaysia,SE Asia,Malaysia,SE Asia,0,38,10718,2009,9
Sep-09,I,Perth,London,Qantas Airways,LON-SIN-PER-SYD,UK,Europe,UK,Europe,1,1,353,2009,9
Sep-09,I,Perth,Mauritius,Air Mauritius,MRU-PER-MEL,Mauritius,Africa,Mauritius,Africa,0,4,1192,2009,9
Sep-09,I,Perth,Singapore,Jetstar,SIN-DPS-PER,Singapore,SE Asia,Singapore,SE Asia,1,17,3009,2009,9
Sep-09,I,Perth,Singapore,Jetstar,SIN-JKT-PER,Singapore,SE Asia,Singapore,SE Asia,1,8,1416,2009,9
Sep-09,I,Perth,Singapore,Jetstar,SIN-PER,Singapore,SE Asia,Singapore,SE Asia,0,30,5310,2009,9
Sep-09,I,Perth,Singapore,Qantas Airways,LON-SIN-PER-SYD,Singapore,SE Asia,UK,Europe,0,1,353,2009,9
Sep-09,I,Perth,Singapore,Qantas Airways,SIN-PER,Singapore,SE Asia,Singapore,SE Asia,0,59,16653,2009,9
Sep-09,I,Perth,Singapore,Singapore Airlines,SIN-PER,Singapore,SE Asia,Singapore,SE Asia,0,72,20520,2009,9
Sep-09,I,Perth,Singapore,Tigerair,SIN-PER,Singapore,SE Asia,Singapore,SE Asia,0,30,5400,2009,9
Sep-09,I,Perth,Tokyo,Qantas Airways,TYO-PER,Japan,NE Asia,Japan,NE Asia,0,10,2269,2009,9
Sep-09,I,Sydney,Abu Dhabi,Etihad Airways,AUH-SYD,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,47,12836,2009,9
Sep-09,I,Sydney,Apia,Virgin Samoa,APW-SYD,Western Samoa,Islands,Western Samoa,Islands,0,13,2340,2009,9
Sep-09,I,Sydney,Auckland,Aerolineas Argentinas,BUE-AKL-SYD,New Zealand,New Zealand,Argentina,S America,0,17,4199,2009,9
Sep-09,I,Sydney,Auckland,Air New Zealand,AKL-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,125,23814,2009,9
Sep-09,I,Sydney,Auckland,Emirates,AKL-SYD-DXB,New Zealand,New Zealand,New Zealand,New Zealand,0,30,14580,2009,9
Sep-09,I,Sydney,Auckland,Jetstar,AKL-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5310,2009,9
Sep-09,I,Sydney,Auckland,LATAM Airlines,SCL-AKL-SYD,New Zealand,New Zealand,Chile,S America,0,30,7680,2009,9
Sep-09,I,Sydney,Auckland,Qantas Airways,AKL-MEL-SYD,New Zealand,New Zealand,New Zealand,New Zealand,1,1,229,2009,9
Sep-09,I,Sydney,Auckland,Qantas Airways,AKL-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,142,24838,2009,9
Sep-09,I,Sydney,Auckland,Virgin Australia,AKL-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,28,5040,2009,9
Sep-09,I,Sydney,Bangkok,British Airways,LON-BKK-SYD,Thailand,SE Asia,UK,Europe,0,30,10110,2009,9
Sep-09,I,Sydney,Bangkok,Emirates,DXB-BKK-SYD-CHC,Thailand,SE Asia,United Arab Emirates,Middle East,0,30,10620,2009,9
Sep-09,I,Sydney,Bangkok,Jetstar,BKK-MEL-SYD,Thailand,SE Asia,Thailand,SE Asia,1,4,1204,2009,9
Sep-09,I,Sydney,Bangkok,Qantas Airways,LON-BKK-BNE-SYD,Thailand,SE Asia,UK,Europe,1,1,353,2009,9
Sep-09,I,Sydney,Bangkok,Qantas Airways,LON-BKK-SYD,Thailand,SE Asia,UK,Europe,0,26,9081,2009,9
Sep-09,I,Sydney,Bangkok,Thai Airways International,BKK-SYD,Thailand,SE Asia,Thailand,SE Asia,0,59,19053,2009,9
Sep-09,I,Sydney,Bangkok,Thai Airways International,BKK-SYD-BNE,Thailand,SE Asia,Thailand,SE Asia,0,30,10558,2009,9
Sep-09,I,Sydney,Beijing,Air China,BJS-SHA-SYD,China,NE Asia,China,NE Asia,1,15,3600,2009,9
Sep-09,I,Sydney,Beijing,Air China,BJS-SYD,China,NE Asia,China,NE Asia,0,13,3120,2009,9
Sep-09,I,Sydney,Buenos Aires,Aerolineas Argentinas,BUE-AKL-SYD,Argentina,S America,Argentina,S America,1,17,4199,2009,9
Sep-09,I,Sydney,Buenos Aires,Qantas Airways,BUE-SYD,Argentina,S America,Argentina,S America,0,13,3972,2009,9
Sep-09,I,Sydney,Chicago,United Airlines,CHI-LAX-BNE-SYD-MEL,USA,N America,USA,N America,2,2,748,2009,9
Sep-09,I,Sydney,Chicago,United Airlines,CHI-LAX-SYD-MEL,USA,N America,USA,N America,1,26,9724,2009,9
Sep-09,I,Sydney,Christchurch,Air New Zealand,CHC-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,45,6840,2009,9
Sep-09,I,Sydney,Christchurch,Emirates,CHC-SYD-BKK-DXB,New Zealand,New Zealand,New Zealand,New Zealand,0,29,10266,2009,9
Sep-09,I,Sydney,Christchurch,Jetstar,CHC-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,43,7596,2009,9
Sep-09,I,Sydney,Christchurch,Qantas Airways,CHC-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,30,6870,2009,9
Sep-09,I,Sydney,Christchurch,Virgin Australia,CHC-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,21,3780,2009,9
Sep-09,I,Sydney,Denpasar,Garuda Indonesia,DPS-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,17,4981,2009,9
Sep-09,I,Sydney,Denpasar,Jetstar,DPS-MEL-SYD,Indonesia,SE Asia,Indonesia,SE Asia,1,5,1485,2009,9
Sep-09,I,Sydney,Denpasar,Jetstar,DPS-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,17,5049,2009,9
Sep-09,I,Sydney,Denpasar,Virgin Australia,DPS-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,8,1440,2009,9
Sep-09,I,Sydney,Dubai,Emirates,DXB-BKK-SYD-CHC,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,30,10620,2009,9
Sep-09,I,Sydney,Dubai,Emirates,DXB-SYD-AKL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,30,14580,2009,9
Sep-09,I,Sydney,Espiritu Santo,Air Vanuatu,VLI-SON-SYD,Vanuatu,Islands,Vanuatu,Islands,0,4,680,2009,9
Sep-09,I,Sydney,Frankfurt,Qantas Airways,FRA-SIN-BNE-SYD,Germany,Europe,Germany,Europe,2,1,307,2009,9
Sep-09,I,Sydney,Frankfurt,Qantas Airways,FRA-SIN-MEL-SYD,Germany,Europe,Germany,Europe,2,1,412,2009,9
Sep-09,I,Sydney,Frankfurt,Qantas Airways,FRA-SIN-SYD,Germany,Europe,Germany,Europe,1,28,10395,2009,9
Sep-09,I,Sydney,Guangzhou,China Southern Airlines,CAN-MEL-SYD,China,NE Asia,China,NE Asia,1,12,3048,2009,9
Sep-09,I,Sydney,Guangzhou,China Southern Airlines,CAN-SYD,China,NE Asia,China,NE Asia,0,9,2286,2009,9
Sep-09,I,Sydney,Hamilton,Virgin Australia,HLZ-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,12,2160,2009,9
Sep-09,I,Sydney,Hanoi,Vietnam Airlines,HAN-SGN-SYD,Vietnam,SE Asia,Vietnam,SE Asia,1,17,5746,2009,9
Sep-09,I,Sydney,Ho Chi Minh City,Jetstar,SGN-DRW-SYD,Vietnam,SE Asia,Vietnam,SE Asia,1,12,1927,2009,9
Sep-09,I,Sydney,Ho Chi Minh City,Vietnam Airlines,HAN-SGN-SYD,Vietnam,SE Asia,Vietnam,SE Asia,0,17,5746,2009,9
Sep-09,I,Sydney,Hong Kong,Cathay Pacific Airways,HKG-SYD,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,90,23760,2009,9
Sep-09,I,Sydney,Hong Kong,Qantas Airways,HKG-BNE-SYD,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,1,1,353,2009,9
Sep-09,I,Sydney,Hong Kong,Qantas Airways,HKG-SYD,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,42,13498,2009,9
Sep-09,I,Sydney,Hong Kong,Virgin Atlantic Airways,LON-HKG-SYD,Hong Kong (SAR),NE Asia,UK,Europe,0,30,9180,2009,9
Sep-09,I,Sydney,Honolulu,Air Canada,YYZ-YVR-HNL-SYD,USA,N America,Canada,N America,0,1,270,2009,9
Sep-09,I,Sydney,Honolulu,Hawaiian Airlines,HNL-SYD,USA,N America,USA,N America,0,13,3284,2009,9
Sep-09,I,Sydney,Honolulu,Jetstar,HNL-SYD,USA,N America,USA,N America,0,17,5100,2009,9
Sep-09,I,Sydney,Honolulu,Qantas Airways,HNL-SYD,USA,N America,USA,N America,0,13,2949,2009,9
Sep-09,I,Sydney,Jakarta,Garuda Indonesia,JKT-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,13,2886,2009,9
Sep-09,I,Sydney,Jakarta,Qantas Airways,JKT-MEL-SYD,Indonesia,SE Asia,Indonesia,SE Asia,1,1,297,2009,9
Sep-09,I,Sydney,Jakarta,Qantas Airways,JKT-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,17,4734,2009,9
Sep-09,I,Sydney,Jakarta,Qantas Airways,SIN-JKT-SYD,Indonesia,SE Asia,Singapore,SE Asia,0,1,297,2009,9
Sep-09,I,Sydney,Johannesburg,Qantas Airways,JNB-SYD,South Africa,Africa,South Africa,Africa,0,25,8583,2009,9
Sep-09,I,Sydney,Kuala Lumpur,Malaysia Airlines,KUL-SYD,Malaysia,SE Asia,Malaysia,SE Asia,0,30,10565,2009,9
Sep-09,I,Sydney,Kuala Lumpur,Malaysia Airlines,KUL-SYD-BNE,Malaysia,SE Asia,Malaysia,SE Asia,0,21,5880,2009,9
Sep-09,I,Sydney,London,British Airways,LON-BKK-SYD,UK,Europe,UK,Europe,1,30,10110,2009,9
Sep-09,I,Sydney,London,British Airways,LON-SIN-SYD,UK,Europe,UK,Europe,1,29,6380,2009,9
Sep-09,I,Sydney,London,Qantas Airways,LON-BKK-BNE-SYD,UK,Europe,UK,Europe,2,1,353,2009,9
Sep-09,I,Sydney,London,Qantas Airways,LON-BKK-SYD,UK,Europe,UK,Europe,1,26,9075,2009,9
Sep-09,I,Sydney,London,Qantas Airways,LON-SIN-MEL-SYD,UK,Europe,UK,Europe,2,1,450,2009,9
Sep-09,I,Sydney,London,Qantas Airways,LON-SIN-PER-SYD,UK,Europe,UK,Europe,2,1,353,2009,9
Sep-09,I,Sydney,London,Qantas Airways,LON-SIN-SYD,UK,Europe,UK,Europe,1,28,11798,2009,9
Sep-09,I,Sydney,London,Virgin Atlantic Airways,LON-HKG-SYD,UK,Europe,UK,Europe,1,30,9180,2009,9
Sep-09,I,Sydney,Los Angeles,Delta Air Lines,LAX-SYD,USA,N America,USA,N America,0,26,7228,2009,9
Sep-09,I,Sydney,Los Angeles,Qantas Airways,LAX-BNE-SYD,USA,N America,USA,N America,1,2,757,2009,9
Sep-09,I,Sydney,Los Angeles,Qantas Airways,LAX-SYD,USA,N America,USA,N America,0,27,10308,2009,9
Sep-09,I,Sydney,Los Angeles,Qantas Airways,LAX-SYD-MEL,USA,N America,USA,N America,0,1,307,2009,9
Sep-09,I,Sydney,Los Angeles,Qantas Airways,NYC-LAX-BNE-SYD,USA,N America,USA,N America,1,1,307,2009,9
Sep-09,I,Sydney,Los Angeles,Qantas Airways,NYC-LAX-SYD,USA,N America,USA,N America,0,29,8934,2009,9
Sep-09,I,Sydney,Los Angeles,United Airlines,CHI-LAX-BNE-SYD-MEL,USA,N America,USA,N America,1,2,748,2009,9
Sep-09,I,Sydney,Los Angeles,United Airlines,CHI-LAX-SYD-MEL,USA,N America,USA,N America,0,26,9724,2009,9
Sep-09,I,Sydney,Los Angeles,United Airlines,LAX-SYD-MEL,USA,N America,USA,N America,0,2,748,2009,9
Sep-09,I,Sydney,Los Angeles,V Australia,LAX-SYD,USA,N America,USA,N America,0,30,10830,2009,9
Sep-09,I,Sydney,Manila,Philippine Airlines,MNL-MEL-SYD,Philippines,SE Asia,Philippines,SE Asia,1,17,5134,2009,9
Sep-09,I,Sydney,Manila,Philippine Airlines,MNL-SYD-MEL,Philippines,SE Asia,Philippines,SE Asia,0,4,1208,2009,9
Sep-09,I,Sydney,Manila,Qantas Airways,MNL-BNE-SYD,Philippines,SE Asia,Philippines,SE Asia,1,4,916,2009,9
Sep-09,I,Sydney,Manila,Qantas Airways,MNL-MEL-SYD,Philippines,SE Asia,Philippines,SE Asia,1,1,229,2009,9
Sep-09,I,Sydney,Manila,Qantas Airways,MNL-SYD,Philippines,SE Asia,Philippines,SE Asia,0,12,2816,2009,9
Sep-09,I,Sydney,Nadi,Fiji Airways,NAN-SYD,Fiji,Islands,Fiji,Islands,0,32,13498,2009,9
Sep-09,I,Sydney,Nadi,Virgin Australia,NAN-SYD,Fiji,Islands,Fiji,Islands,0,30,5400,2009,9
Sep-09,I,Sydney,New York,Qantas Airways,NYC-LAX-BNE-SYD,USA,N America,USA,N America,2,1,307,2009,9
Sep-09,I,Sydney,New York,Qantas Airways,NYC-LAX-SYD,USA,N America,USA,N America,1,29,8872,2009,9
Sep-09,I,Sydney,New York,United Airlines,NYC-SFO-SYD,USA,N America,USA,N America,1,30,11220,2009,9
Sep-09,I,Sydney,Noumea,Air Caledonie,NOU-SYD,New Caledonia,Islands,New Caledonia,Islands,0,22,3227,2009,9
Sep-09,I,Sydney,Noumea,Qantas Airways,NOU-SYD,New Caledonia,Islands,New Caledonia,Islands,0,13,2510,2009,9
Sep-09,I,Sydney,Osaka,Jetstar,OSA-OOL-SYD,Japan,NE Asia,Japan,NE Asia,1,21,6300,2009,9
Sep-09,I,Sydney,Paris,Air Austral,PAR-RUN-SYD,France,Europe,France,Europe,1,9,3276,2009,9
Sep-09,I,Sydney,Phuket,Jetstar,HKT-SYD,Thailand,SE Asia,Thailand,SE Asia,0,13,3913,2009,9
Sep-09,I,Sydney,Port Moresby,Air Niugini,POM-BNE-SYD,Papua New Guinea,Islands,Papua New Guinea,Islands,1,1,215,2009,9
Sep-09,I,Sydney,Port Moresby,Air Niugini,POM-SYD,Papua New Guinea,Islands,Papua New Guinea,Islands,0,7,1295,2009,9
Sep-09,I,Sydney,Port Vila,Air Vanuatu,VLI-SON-SYD,Vanuatu,Islands,Vanuatu,Islands,1,4,680,2009,9
Sep-09,I,Sydney,Port Vila,Air Vanuatu,VLI-SYD,Vanuatu,Islands,Vanuatu,Islands,0,17,2890,2009,9
Sep-09,I,Sydney,Port Vila,Virgin Australia,VLI-SYD,Vanuatu,Islands,Vanuatu,Islands,0,8,1440,2009,9
Sep-09,I,Sydney,Queenstown,Air New Zealand,ZQN-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,14,2128,2009,9
Sep-09,I,Sydney,Queenstown,Qantas Airways,ZQN-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,12,1785,2009,9
Sep-09,I,Sydney,Queenstown,Virgin Australia,ZQN-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,8,1440,2009,9
Sep-09,I,Sydney,San Francisco,Qantas Airways,SFO-BNE-SYD,USA,N America,USA,N America,1,1,307,2009,9
Sep-09,I,Sydney,San Francisco,Qantas Airways,SFO-SYD,USA,N America,USA,N America,0,17,5259,2009,9
Sep-09,I,Sydney,San Francisco,United Airlines,NYC-SFO-SYD,USA,N America,USA,N America,0,30,11220,2009,9
Sep-09,I,Sydney,Santiago,LATAM Airlines,SCL-AKL-SYD,Chile,S America,Chile,S America,1,30,7680,2009,9
Sep-09,I,Sydney,Seoul,Asiana Airlines,SEL-SYD,Korea,NE Asia,Korea,NE Asia,0,27,8370,2009,9
Sep-09,I,Sydney,Seoul,Korean Air,SEL-SYD,Korea,NE Asia,Korea,NE Asia,0,30,7786,2009,9
Sep-09,I,Sydney,Shanghai,Air China,BJS-SHA-SYD,China,NE Asia,China,NE Asia,0,15,3600,2009,9
Sep-09,I,Sydney,Shanghai,China Eastern Airlines,SHA-SYD,China,NE Asia,China,NE Asia,0,15,4130,2009,9
Sep-09,I,Sydney,Shanghai,Qantas Airways,SHA-BNE-SYD,China,NE Asia,China,NE Asia,1,1,235,2009,9
Sep-09,I,Sydney,Shanghai,Qantas Airways,SHA-SYD,China,NE Asia,China,NE Asia,0,28,6956,2009,9
Sep-09,I,Sydney,Singapore,British Airways,LON-SIN-SYD,Singapore,SE Asia,UK,Europe,0,29,6380,2009,9
Sep-09,I,Sydney,Singapore,Qantas Airways,FRA-SIN-BNE-SYD,Singapore,SE Asia,Germany,Europe,1,1,307,2009,9
Sep-09,I,Sydney,Singapore,Qantas Airways,FRA-SIN-MEL-SYD,Singapore,SE Asia,Germany,Europe,1,1,412,2009,9
